raw_wind,normal_val
3.30587,-0.645645
3.50197,-0.553068
3.34361,-0.627663
3.34606,-0.626498
4.20237,-0.23733
3.31736,-0.640164
2.92964,-0.829913
2.83675,-0.876972
2.90901,-0.840308
3.05828,-0.765828
3.28245,-0.656852
3.28245,-0.656852
3.49721,-0.55529
3.27553,-0.660165
3.3872,-0.60699
3.54415,-0.533428
3.70529,-0.459203
3.77257,-0.428575
3.86476,-0.386929
3.68936,-0.466485
4.14337,-0.263167
4.05025,-0.304198
4.157,-0.257188
4.74809,-0.00363093
5.44588,0.284047
4.92427,0.0700403
5.1297,0.155014
5.41955,0.273378
5.28084,0.216944
5.07985,0.134484
6.32777,0.634872
7.14477,0.951042
6.29852,0.623415
6.81027,0.822427
6.66143,0.764848
6.45944,0.686319
6.30106,0.62441
6.36957,0.651227
5.65381,0.367867
5.40288,0.266614
4.91568,0.0664668
5.31454,0.230687
5.75056,0.406617
5.72312,0.395644
4.10856,-0.278469
4.55734,-0.0843125
4.56154,-0.0825279
4.14895,-0.260719
3.80642,-0.41324
3.32808,-0.635055
2.79816,-0.896727
3.64645,-0.486159
3.86299,-0.387726
3.71344,-0.455482
3.49027,-0.558535
3.41541,-0.593673
2.78261,-0.904718
2.68683,-0.954431
2.93272,-0.828365
3.26646,-0.664519
3.01808,-0.785725
2.77056,-0.910929
2.88413,-0.852882
2.88413,-0.852882
3.02757,-0.781018
3.12612,-0.732499
3.22727,-0.683375
3.33112,-0.633605
3.38516,-0.607959
3.20235,-0.695419
3.20235,-0.695419
3.12292,-0.734064
2.93249,-0.828479
3.5009,-0.553568
3.36127,-0.619274
3.10569,-0.742504
4.11476,-0.27574
4.62543,-0.0553976
3.5055,-0.551421
3.50439,-0.551941
3.82146,-0.406442
3.70333,-0.460097
3.18765,-0.702537
3.31469,-0.641437
4.46246,-0.124828
3.75801,-0.435186
3.82109,-0.406611
3.2758,-0.660038
3.29624,-0.650248
3.30111,-0.647923
4.10358,-0.28066
4.26609,-0.209563
4.68086,-0.0319536
5.29926,0.224461
5.15354,0.164814
3.62044,-0.498128
4.67023,-0.0364458
4.17563,-0.249027
4.32368,-0.184588
5.3715,0.253869
5.88475,0.460113
4.63029,-0.0533423
4.5291,-0.0963444
5.39264,0.262458
5.10787,0.14603
4.2133,-0.232557
4.65453,-0.0430816
4.08533,-0.288703
4.43366,-0.137183
4.70179,-0.0231249
5.39355,0.262825
3.26923,-0.663187
3.92725,-0.358902
3.26552,-0.664967
4.41035,-0.147197
4.36524,-0.166628
3.92756,-0.358767
3.36803,-0.616068
3.10443,-0.743122
3.46044,-0.572497
3.71336,-0.45552
3.35734,-0.621141
3.31097,-0.643211
